X,Y,OBJECTID,advisorySpeed,areaUnitID,bicycle,bridge,bus,carStationWagon,cliffBank,crashDirectionDescription,crashFinancialYear,crashLocation1,crashLocation2,crashRoadSideRoad,crashSeverity,crashSHDescription,crashYear,debris,directionRoleDescription,ditch,fatalCount,fence,flatHill,guardRail,holiday,houseOrBuilding,intersection,kerb,light,meshblockId,minorInjuryCount,moped,motorcycle,NumberOfLanes,objectThrownOrDropped,otherObject,otherVehicleType,overBank,parkedVehicle,pedestrian,phoneBoxEtc,postOrPole,region,roadCharacter,roadLane,roadSurface,roadworks,schoolBus,seriousInjuryCount,slipOrFlood,speedLimit,strayAnimal,streetLight,suv,taxi,temporarySpeedLimit,tlaId,tlaName,trafficControl,trafficIsland,trafficSign,train,tree,truck,unknownVehicleType,urban,vanOrUtility,vehicle,waterRiver,weatherA,weatherB
1773411.151,5913878.176,605448,,523201,0,,0,0,,South,2019/2020,JOHN GILL ROAD,CLIPPER PLACE,,Serious Crash,No,2019,,North,,0,,Hill Road,,,,,,Overcast,717701,3,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,1,,,Fine,Null
1762654.445,5914806.255,605578,,520401,0,0,0,1,0,Null,2018/2019,OFF ROAD CARPARK,,,Serious Crash,No,2019,0,West,0,0,0,Hill Road,1,Easter,0,,1,Bright sun,644101,0,0,0,0,0,0,0,0,0,,0,0,Auckland Region,Nil,Off road,Sealed,0,0,1,0,10,0,Off,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1767623.466,5907690.022,605657,,523602,0,0,0,1,0,West,2019/2020,EAST TAMAKI RD (WESTBOUND) (SW),HILLS ROAD,,Serious Crash,No,2019,0,North,0,0,0,Flat,0,,0,,0,Bright sun,709900,0,0,0,4,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,60,0,Off,0,0,,76,Auckland,Unknown,0,0,0,1,0,0,Urban,0,0,0,Fine,Null
1772358.516,5914268.39,605660,,521602,0,0,0,1,0,North,2019/2020,COOK ST (HOWICK),DRAKE STREET,,Serious Crash,No,2019,0,North,0,0,1,Flat,0,,0,,0,Dark,650200,1,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,60,0,On,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1761726.332,5920025.283,605663,,516400,0,0,0,1,1,East,2018/2019,TAMAKI DRIVE,Okahu Street,,Serious Crash,No,2018,0,West,0,0,0,Flat,0,,0,,1,Overcast,496700,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,Off,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1751967.908,5917926.144,606101,,515001,1,,0,2,,North,2018/2019,GREAT NORTH ROAD,GREAT NORTH ROAD ON RAMP,,Serious Crash,No,2019,,North,,0,,Flat,,,,,,Bright sun,392400,0,0,0,3,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,1,,,Fine,Null
1758862.863,5911779.552,606111,,519820,0,,0,1,,Null,2018/2019,NEILSON STREET,SELWYN STREET,,Serious Crash,No,2019,,West,,0,,Flat,,,,,,Overcast,602300,2,0,0,5,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Null,1,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Light rain,Null
1757414.736,5918760.996,606114,,514302,0,0,0,1,0,North,2019/2020,SOUTHERN TO PORT LINK,SOUTHERN MOTORWAY,,Serious Crash,Yes,2020,0,North,0,0,0,Flat,1,,0,,0,Bright sun,442500,0,0,1,2,0,0,0,0,0,,0,0,Auckland Region,Motorway ramp,1-way,Sealed,0,0,1,0,80,0,Off,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1750936.651,5918004.193,606128,,514801,0,0,0,1,0,East,2018/2019,016-0000/00.76-I,ROSEBANK BR,,Serious Crash,Yes,2019,0,West,0,0,0,Flat,1,,0,,0,Twilight,390402,2,0,0,6,0,0,0,0,0,,0,0,Auckland Region,Nil,1-way,Sealed,0,0,1,0,100,0,Off,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1780883.196,5884096.047,606199,,521132,0,0,0,1,1,East,2018/2019,PAPARATA RD,TOTARA ROAD,,Serious Crash,No,2019,0,West,0,0,0,Hill Road,0,,0,,0,Bright sun,815401,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,100,0,None,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1738378.462,5919670.799,606248,,513702,0,0,0,1,0,East,2019/2020,WAITAKERE RD ,NORTHFIELD ROAD,,Serious Crash,No,2019,0,North,1,0,0,Hill Road,0,,0,,0,Dark,230100,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,80,0,None,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Open,0,0,0,Light rain,Null
1755365.24,5916333.057,606297,,518301,0,0,0,0,0,Null,2019/2020,BALMORAL ROAD,PINE STREET,,Serious Crash,No,2019,0,West,0,0,0,Flat,0,,0,,0,Overcast,553500,3,0,0,4,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,Off,1,0,,76,Auckland,Traffic Signals,0,1,0,0,0,0,Urban,0,0,0,Light rain,Null
1752406.684,5917961.713,606353,,515003,1,,0,1,,North,2019/2020,CARRINGTON RD,SUTHERLAND ROAD,,Serious Crash,No,2019,,South,,0,,Flat,,,,,,Bright sun,391602,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1745718.69,5914763.865,606455,,511800,0,0,0,1,0,Null,2019/2020,RANGEVIEW ROAD,SHERRYBROOKE PLACE,,Serious Crash,No,2019,0,South,0,0,0,Flat,0,,0,,1,Dark,277801,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,On,0,0,,76,Auckland,Nil,0,0,0,2,0,0,Urban,0,0,0,Fine,Null
1751145.382,5946631.649,606482,,505807,0,,0,0,,Null,2018/2019,WHANGAPARAOA ROAD,JOHN DEE CRESCENT,,Serious Crash,No,2019,,East,,0,,Flat,,,,,,Overcast,172802,1,0,1,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,60,,Off,0,0,,76,Auckland,Stop,,,,,0,0,Urban,1,,,Fine,Null
1757991.533,5913554.754,606532,,518600,0,0,0,1,1,Null,2018/2019,OFF ROAD Z ENERGY STATION,,,Fatal Crash,No,2019,0,North,0,1,0,Flat,0,,0,,0,Bright sun,567300,0,0,0,,0,0,0,0,0,,0,0,Auckland Region,Nil,Off road,Sealed,0,0,0,0,10,0,Off,0,0,,76,Auckland,Nil,0,0,0,1,0,0,Urban,0,0,0,Fine,Null
1755783.432,5916468.921,606717,,518201,0,,0,1,,North,2018/2019,DOMINION RD (MT EDEN),DEXTER AVENUE,,Serious Crash,No,2019,,South,,0,,Flat,,,,,,Dark,552900,0,0,0,2,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,On,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1753650.144,5926951.308,606718,,508220,0,,0,0,,North,2016/2017,Glenfield Road,PARK ROAD,,Serious Crash,No,2016,,Null,,0,,Hill Road,,,,,,Overcast,187700,0,0,0,2,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,None,0,0,,76,Auckland,Unknown,,,,,0,1,Urban,0,,,Fine,Null
1756593.541,5919604.989,606969,,514102,0,,0,1,,North,2018/2019,01N-0427-I,HOPETOUN OBR,,Serious Crash,Yes,2019,,South,,0,,Hill Road,,,,,,Overcast,435500,1,0,0,2,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,1,,80,,Off,0,0,,76,Auckland,Unknown,,,,,2,0,Open,1,,,Light rain,Null
1748706.44,5932981.952,607030,,509000,0,,0,2,,South,2018/2019,COLLINGS DR,RIDGE ROAD,,Serious Crash,No,2019,,East,,0,,Hill Road,,,,,,Bright sun,179307,0,0,0,0,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,80,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Open,0,,,Fine,Null
1758191.844,5906138.968,607048,,524200,0,0,0,3,0,West,2018/2019,AINTREE AVE,ANDREW BAXTER DR,,Serious Crash,No,2019,0,South,0,0,0,Flat,0,,0,,0,Dark,726400,0,0,0,2,0,0,0,0,3,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,On,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,1,0,0,Fine,Null
1767332.086,5883266.196,607079,35,521111,0,,0,2,,West,2018/2019,HEIGHTS RD,OSTRICH FARM ROAD,,Serious Crash,No,2019,,North,,0,,Flat,,,,,,Dark,826601,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,100,,None,0,0,,76,Auckland,Unknown,,,,,0,0,Open,0,,,Light rain,Null
1771948.329,5897287.052,607143,,525420,0,0,0,2,0,North,2019/2020,GREAT SOUTH RD (PAPAKURA),TRENTHAM ROAD,,Serious Crash,No,2019,0,South,0,0,0,Hill Road,0,,0,,0,Overcast,790800,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,Off,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1728264.147,5935380.534,607158,,506642,0,0,0,0,0,North,2017/2018,016-0037,HUTCHINSON ROAD,,Serious Crash,Yes,2018,0,West,1,0,0,Flat,0,,0,,0,Bright sun,211200,1,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,2,0,100,0,Off,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Open,1,0,0,Fine,Null
1759802.031,5907500.714,607161,,524121,1,,1,0,,Null,2018/2019,BADER DRIVE,IDLEWILD AVENUE,,Serious Crash,No,2019,,North,,0,,Flat,,,,,,Bright sun,737600,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1755172.958,5913426.023,607268,,518803,0,,0,1,,West,2018/2019,020-0010/02.54-D,DOMINION ROAD ON RAMP,,Serious Crash,Yes,2019,,South,,0,,Flat,,,,,,Dark,582700,1,0,0,3,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,1,,100,,On,1,0,,76,Auckland,Unknown,,,,,0,0,Open,2,,,Mist or Fog,Null
1769020.304,5913731.186,607317,,522723,0,0,0,1,0,Null,2018/2019,CASCADES ROAD,WALWORTH AVENUE,,Serious Crash,No,2019,0,South,0,0,0,Flat,0,,1,,0,Overcast,681400,0,0,0,2,0,0,0,0,0,1,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,Off,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1747248.786,5914909.968,607318,,511800,0,0,0,0,0,South,2018/2019,GREAT NORTH RD (WAITAKERE),WAIKUMETE CEMETERY,,Serious Crash,No,2019,0,North,0,0,0,Flat,0,,0,,1,Dark,277902,0,0,1,4,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,On,1,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1766477.919,5910271.115,607465,,523112,0,0,0,1,0,West,2019/2020,HIGHBROOK DR (SOUTHBOUND/TAMAKI) (SE),EL KOBAR DRIVE,,Serious Crash,No,2019,0,West,0,0,0,Flat,0,,0,,0,Bright sun,711301,0,0,0,4,0,0,0,0,0,,0,1,Auckland Region,Nil,2-way,Sealed,0,0,1,0,70,0,Off,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1761349.009,5907536.122,607484,,524510,0,0,0,2,0,Null,2019/2020,"BUCKLAND ROAD, MANGERE EAST, AUCKLAND 2024",,,Serious Crash,No,2019,0,East,0,0,1,Flat,0,,0,,0,Overcast,736702,1,0,0,2,0,0,0,0,0,,1,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,None,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1768590.042,5903146.108,607600,,523820,0,0,0,2,0,North,2019/2020,01N-0448-I,ORAMS OBR,,Serious Crash,Yes,2019,0,South,0,0,0,Hill Road,1,,0,,0,Bright sun,760121,0,0,0,3,0,0,0,0,0,,0,0,Auckland Region,Nil,1-way,Sealed,0,0,1,0,80,0,Off,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1755959.129,5917094.109,607679,,518201,0,,0,1,,Null,2018/2019,DOMINION ROAD,PROSPECT TERRACE,,Serious Crash,No,2019,,South,,0,,Flat,,,,,,Dark,548102,0,1,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,On,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1781310.999,5925772.214,607705,,520801,0,0,0,0,0,Null,2019/2020,CAUSEWAY ROAD,DONALD BRUCE ROAD,,Serious Crash,No,2019,0,West,0,0,0,Flat,0,Christmas New Year,0,,0,Dark,516704,0,0,1,2,0,1,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,On,0,0,,76,Auckland,Give way,0,1,0,0,0,0,Urban,0,0,0,Fine,Null
1757179.932,5920341.6,607707,,514102,0,,0,1,,North,2019/2020,ALBERT STREET,WELLESLEY STREET WEST,,Serious Crash,No,2020,,East,,0,,Flat,,,,,,Dark,433900,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,On,0,0,30,76,Auckland,Nil,,,,,0,0,Urban,1,,,Fine,Null
1756220.955,5919272.187,607795,,515420,0,,0,1,,North,2019/2020,PONSONBY RD,KARANGAHAPE ROAD,,Serious Crash,No,2019,,South,,0,,Flat,,,,,,Dark,411600,0,0,0,5,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,On,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Light rain,Null
1750213.377,5915237.31,607872,,514802,1,,0,1,,Null,2019/2020,ASH STREET,SANDY LANE,,Serious Crash,No,2020,,West,,0,,Flat,,,,,,Overcast,386903,0,0,0,5,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1760992.818,5919804.304,607919,,516400,0,,0,1,,South,2019/2020,NGAPIPI RD,TAMAKI DR,,Serious Crash,No,2019,,South,,0,,Flat,,,,,,Bright sun,496900,0,0,1,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1761314.768,5916744.088,607921,,516202,0,,0,1,,Null,2019/2020,"REMUERA ROAD, REMUERA, AUCKLAND 1050",TAHORA AVENUE,,Serious Crash,No,2020,,North,,0,,Flat,,,,,,Bright sun,489900,0,0,0,4,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Stop,,,,,0,0,Urban,0,,,Fine,Null
1738838.588,5929799.832,607996,,505602,0,,0,1,,Null,2020/2021,ORAHA ROAD,KORAHA ROAD,,Serious Crash,No,2020,,North,,0,,Flat,,,,,,Overcast,214101,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,60,,Off,0,0,,76,Auckland,Give way,,,,,0,0,Urban,1,,,Fine,Null
1767567.045,5904681.211,608058,,524604,0,,0,1,,North,2019/2020,GREAT SOUTH RD (MANUKAU),RONWOOD AVENUE,,Serious Crash,No,2019,,North,,0,,Flat,,,,,,Dark,780209,2,0,0,6,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,2,,60,,On,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1769131.137,5912767.759,608300,,522723,0,,0,0,,Null,2019/2020,BEN LOMOND CRESCENT,CANON PLACE,,Serious Crash,No,2019,,East,,0,,Flat,,,,,,Overcast,682900,1,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Give way,,,,,0,0,Urban,1,,,Light rain,Null
1762931.144,5915484.189,608329,,520302,0,0,0,0,0,West,2019/2020,MARUA ROAD,STANHOPE ROAD,,Serious Crash,No,2020,0,East,0,0,0,Hill Road,0,Easter,0,,1,Dark,625000,0,0,1,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,On,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1791020.38,5909099.78,608641,,525202,0,0,0,0,1,East,2019/2020,CLEVEDON-KAWAKAWA ROAD,PIRO BR,,Serious Crash,No,2020,0,North,0,0,0,Flat,0,,0,,0,Bright sun,764800,0,0,1,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,100,0,None,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1732676.835,5929654.637,608644,,505601,0,0,0,1,0,West,2018/2019,016-0019/02.17,SOLAN DRIVE,,Serious Crash,Yes,2019,0,West,0,0,1,Hill Road,0,Queens Birthday,0,,0,Dark,216205,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,70,0,None,0,0,,76,Auckland,Unknown,0,0,0,1,0,0,Urban,0,0,0,Light rain,Null
1767240.375,5901302.802,608733,,524720,0,,0,0,,Null,2019/2020,RUSSELL ROAD,SWALLOW DRIVE,,Serious Crash,No,2019,,North,,0,,Flat,,,,,,Dark,777502,0,1,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,On,0,0,,76,Auckland,Give way,,,,,0,0,Urban,1,,,Fine,Null
1743910.769,5908117.76,608735,,513800,0,,0,2,,South,2018/2019,HUIA RD (WAITAKERE),VICTORY ROAD,,Serious Crash,No,2019,,North,,0,,Hill Road,,,,,,Dark,303001,1,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,2,,50,,None,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Light rain,Null
1768883.403,5902696.551,608959,,524901,0,,0,0,,South,2020/2021,SOUTHERN MOTORWAY,PUHINUI STM BR,,Serious Crash,Yes,2020,,South,,0,,Flat,,,,,,Dark,755000,0,0,1,3,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,1,,100,,On,0,0,,76,Auckland,Nil,,,,,1,0,Open,0,,,Fine,Null
1772920.232,5900487.55,608970,,523911,0,,0,1,,South,2019/2020,MILL ROAD,POPES ROAD,,Serious Crash,No,2020,,South,,0,,Flat,,,,,,Twilight,767204,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,100,,None,1,0,,76,Auckland,Unknown,,,,,0,0,Open,0,,,Fine,Null
1767956.682,5902609.558,608976,,524602,0,,0,0,,Null,2018/2019,"Z OFF ROAD MANUKAU SUPER CLINIC, WIRI (AUCKLAND)",,,Serious Crash,No,2019,,North,,0,,Flat,,,,,,Dark,780407,0,0,1,0,,,0,,,,,,Auckland Region,Nil,Off road,Sealed,,0,1,,30,,On,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1767615.999,5902197.862,609011,,525001,0,,0,1,,Null,2019/2020,BROWNS ROAD,STURDEE ROAD,,Serious Crash,No,2019,,West,,0,,Flat,,,,,,Dark,750200,0,0,1,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,On,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1768066.925,5904185.133,609016,,523820,0,,0,4,,South,2018/2019,01N-0448-I,REDOUBT OBR,,Serious Crash,Yes,2019,,South,,0,,Hill Road,,,,,,Dark,759901,2,0,0,3,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,1,,100,,On,0,0,,76,Auckland,Unknown,,,,,0,0,Open,0,,,Fine,Null
1756030.187,5911999.587,609037,,518702,0,,0,2,,South,2019/2020,HILLSBOROUGH RD (HILLSBOROUGH),GOODALL STREET,,Serious Crash,No,2019,,North,,0,,Hill Road,,,,,,Twilight,571700,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,2,,50,,Off,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1780095.085,5901726.989,609045,,525201,0,0,0,2,0,South,2019/2020,PAPAKURA/CLEVEDON RD,CLEVEDON TAKANINI ROAD,,Serious Crash,No,2019,0,East,0,0,1,Flat,0,,0,,0,Twilight,763400,1,0,0,2,0,0,0,0,0,,0,1,Auckland Region,Bridge,2-way,Sealed,0,0,1,0,100,0,None,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Open,0,0,1,Fine,Null
1754464.271,5916414.238,609260,,517702,0,,0,1,,North,2018/2019,FOWLDS AVE,LOCARNO AVENUE,,Serious Crash,No,2019,,North,,0,,Flat,,,,,,Bright sun,540201,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,1,,,Fine,Null
1754546.354,5968371.655,609309,,506631,0,0,0,1,1,North,2020/2021,MAHURANGI EAST ROAD,ARIKI DRIVE,,Serious Crash,No,2020,0,North,0,0,1,Flat,0,,0,,0,Twilight,139507,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,On,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1763416.422,5904897.885,609325,,524200,0,0,0,2,0,North,2019/2020,SOUTH-WESTERN MOTORWAY,PUHINUI ROAD-SH 20B ON RAMP,,Serious Crash,Yes,2020,0,North,0,0,0,Flat,3,,0,,0,Dark,728900,1,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,1-way,Sealed,0,0,1,0,100,0,On,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1765254.395,5898262.745,609409,,524811,0,,0,1,,North,2019/2020,DOMAIN RD (MANUREWA),MCLEOD ROAD,,Serious Crash,No,2019,,West,,0,,Flat,,,,,,Dark,773501,0,0,0,2,,,0,,,1,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,On,0,0,,76,Auckland,Unknown,,,,,0,1,Urban,0,,,Fine,Null
1754531.83,5924783.287,609426,,510500,0,,0,0,,Null,2019/2020,ONEWA ROAD,PARK AVENUE,,Serious Crash,No,2019,,West,,0,,Flat,,,,,,Bright sun,356201,0,1,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,1,0,,76,Auckland,Stop,,,,,0,0,Urban,0,,,Fine,Null
1758687.529,5918772.779,609520,,517400,0,,0,0,,North,2019/2020,PARNELL ROAD,GEORGE STREET,,Serious Crash,No,2020,,North,,0,,Flat,,,,,,Bright sun,450800,0,0,1,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,1,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1746038.948,5913121.127,609716,,511001,0,,0,1,,Null,2019/2020,PISCES ROAD,ROSIER ROAD,,Serious Crash,No,2019,,East,,0,,Hill Road,,,,,,Dark,282825,0,0,1,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,On,0,0,,76,Auckland,Stop,,,,,0,0,Urban,0,,,Fine,Null
1756174.363,5933051.549,609777,,507300,1,,0,1,,Null,2019/2020,BEACH ROAD,SUNRISE AVENUE,,Serious Crash,No,2019,,North,,0,,Hill Road,,,,,,Bright sun,153700,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1757519.512,5929077.386,610038,,507800,0,,0,1,,Null,2019/2020,OFF ROAD DRIVEWAY,,,Serious Crash,No,2019,,Null,,0,,Flat,,,,,,Bright sun,310800,0,0,0,,,,0,,,,,,Auckland Region,Nil,Off road,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1767192.867,5879665.16,610041,75,521112,0,0,0,2,0,West,2019/2020,WAIUKU RD,ROWLES ROAD,,Serious Crash,No,2019,0,East,0,0,0,Hill Road,0,,0,,0,Twilight,826000,1,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,100,0,None,0,0,,76,Auckland,Unknown,0,0,0,1,0,0,Open,0,0,0,Light rain,Strong wind
1769486.854,5899829.841,610070,,525002,0,,0,0,,North,2019/2020,GREAT SOUTH ROAD,MAHIA ROAD,,Serious Crash,No,2019,,North,,0,,Flat,,,,,,Bright sun,754000,0,0,1,3,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,1,,,Fine,Null
1744976.083,5921203.633,610074,,513530,0,0,0,1,0,South,2019/2020,NORTH-WESTERN MOTORWAY,HURUHURU OBR,,Serious Crash,Yes,2020,0,South,0,0,0,Flat,1,,0,,0,Bright sun,226303,1,0,0,3,0,0,0,0,0,,0,0,Auckland Region,Nil,1-way,Sealed,0,0,1,0,100,0,Off,1,0,,76,Auckland,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1748259.068,5945176.809,610294,,506201,0,0,0,1,0,Null,2019/2020,DAIRY FLAT HIGHWAY,PINE VALLEY ROAD,,Serious Crash,No,2020,0,West,0,0,1,Flat,0,,0,,0,Dark,176700,0,0,0,2,0,0,0,1,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,80,0,None,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1764043.229,5911777.137,610399,,520500,0,,0,1,,North,2019/2020,MOUNT WELLINGTON HIGHWAY,GEORGE BOURKE DRIVE,,Serious Crash,No,2020,,North,,0,,Hill Road,,,,,,Bright sun,637900,0,0,1,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1743065.616,5911202.78,610444,,512902,0,0,0,1,0,North,2020/2021,PARKER ROAD,NORTH WAY,,Fatal Crash,No,2020,0,North,0,1,2,Hill Road,0,,0,,0,Overcast,279500,0,0,0,2,0,0,0,1,0,,0,1,Auckland Region,Nil,2-way,Sealed,0,0,1,0,80,0,Off,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Open,0,0,0,Light rain,Null
